user_id,name,city,membership,order_id,restaurant_id,order_date,total_amount,restaurant_name,cuisine,rating,month
255,User_255,Chennai,Gold,4932.0,362.0,2023-04-04,710.59,Grand Mess Multicuisine,Indian,4.1,4.0
255,User_255,Chennai,Gold,5233.0,245.0,2023-05-11,825.13,Classic Biryani North Indian,Mexican,3.5,5.0
255,User_255,Chennai,Gold,6507.0,9.0,2023-07-03,1270.93,Classic Mess Family Restaurant,Italian,3.1,7.0
255,User_255,Chennai,Gold,9798.0,278.0,2023-11-06,1002.79,Swagath Mess Non-Veg,Indian,3.5,11.0
256,User_256,Bangalore,Regular,841.0,59.0,2023-01-02,1487.2,Sai Biryani Non-Veg,Chinese,4.6,1.0
256,User_256,Bangalore,Regular,2592.0,189.0,2023-01-08,601.84,Hotel Curry House Non-Veg,Indian,4.8,1.0
256,User_256,Bangalore,Regular,3161.0,309.0,2023-11-16,1319.71,Ruchi Curry House Multicuisine,Indian,4.5,11.0
256,User_256,Bangalore,Regular,7264.0,4.0,2023-06-12,292.97,Annapurna Curry House Pure Veg,Chinese,4.1,6.0
256,User_256,Bangalore,Regular,8057.0,474.0,2023-06-23,116.51,Annapurna Tiffins Pure Veg,Mexican,3.5,6.0
257,User_257,Chennai,Regular,124.0,102.0,2023-06-07,996.95,Darbar Foods Andhra,Italian,4.9,6.0
257,User_257,Chennai,Regular,6583.0,210.0,2023-08-16,1424.58,Annapurna Restaurant South Indian,Indian,4.7,8.0
258,User_258,Chennai,Regular,7442.0,459.0,2023-11-07,267.52,Sai Delights Non-Veg,Italian,4.6,11.0
259,User_259,Bangalore,Gold,707.0,329.0,2023-10-10,675.48,Spice Tiffins Pure Veg,Chinese,3.3,10.0
259,User_259,Bangalore,Gold,4166.0,127.0,2023-12-15,569.45,Hotel Eatery Family Restaurant,Chinese,5.0,12.0
259,User_259,Bangalore,Gold,4384.0,468.0,2023-05-29,408.82,New Restaurant North Indian,Chinese,4.8,5.0
259,User_259,Bangalore,Gold,9412.0,459.0,2023-10-10,836.51,Sai Delights Non-Veg,Italian,4.6,10.0
260,User_260,Bangalore,Regular,4028.0,237.0,2023-06-01,1055.67,Grand Restaurant South Indian,Italian,4.5,6.0
260,User_260,Bangalore,Regular,5278.0,307.0,2023-01-06,1116.38,Annapurna Curry House North Indian,Mexican,3.8,1.0
260,User_260,Bangalore,Regular,8647.0,237.0,2023-07-07,988.03,Grand Restaurant South Indian,Italian,4.5,7.0
261,User_261,Bangalore,Regular,2414.0,408.0,2023-03-11,761.65,Darbar Eatery Family Restaurant,Mexican,3.0,3.0
261,User_261,Bangalore,Regular,7992.0,499.0,2023-10-19,1392.04,Annapurna Tiffins South Indian,Mexican,4.9,10.0
262,User_262,Chennai,Gold,4872.0,342.0,2023-01-20,863.86,Ruchi Cafe Chinese,Mexican,4.1,1.0
263,User_263,Hyderabad,Regular,1047.0,164.0,2023-08-13,225.64,Udupi Mess Family Restaurant,Italian,3.5,8.0
263,User_263,Hyderabad,Regular,3360.0,268.0,2023-08-19,1014.95,Annapurna Biryani Multicuisine,Indian,3.8,8.0
263,User_263,Hyderabad,Regular,9570.0,329.0,2023-12-25,728.06,Spice Tiffins Pure Veg,Chinese,3.3,12.0
264,User_264,Pune,Regular,4692.0,366.0,2023-01-08,973.09,Swagath Mess Chinese,Indian,4.5,1.0
264,User_264,Pune,Regular,6395.0,348.0,2023-01-14,271.37,Royal Restaurant Andhra,Italian,3.0,1.0
264,User_264,Pune,Regular,7094.0,448.0,2023-11-18,1330.28,Amma Biryani Family Restaurant,Mexican,3.4,11.0
265,User_265,Chennai,Regular,1364.0,49.0,2023-05-15,735.53,Amma Curry House Punjabi,Italian,4.0,5.0
265,User_265,Chennai,Regular,1400.0,87.0,2023-09-30,981.27,Hotel Curry House Non-Veg,Mexican,3.8,9.0
265,User_265,Chennai,Regular,5409.0,56.0,2023-03-07,791.1,Sri Delights Pure Veg,Italian,3.2,3.0
265,User_265,Chennai,Regular,7494.0,75.0,2023-06-30,1415.02,New Cafe South Indian,Chinese,4.2,6.0
265,User_265,Chennai,Regular,7755.0,432.0,2023-02-27,412.06,Hotel Eatery Pure Veg,Mexican,5.0,2.0
266,User_266,Bangalore,Regular,2672.0,124.0,2023-02-05,1291.7,Spice Dhaba Andhra,Mexican,3.5,2.0
266,User_266,Bangalore,Regular,8819.0,470.0,2023-09-05,308.59,Darbar Foods Multicuisine,Italian,3.6,9.0
267,User_267,Hyderabad,Regular,843.0,359.0,2023-05-09,1346.05,Sri Foods South Indian,Mexican,4.8,5.0
267,User_267,Hyderabad,Regular,5024.0,191.0,2023-11-06,145.28,Grand Mess North Indian,Indian,4.0,11.0
267,User_267,Hyderabad,Regular,8646.0,478.0,2023-01-04,1362.28,New Tiffins Pure Veg,Chinese,3.1,1.0
268,User_268,Hyderabad,Gold,2997.0,449.0,2023-09-06,1098.23,Sai Restaurant South Indian,Indian,4.5,9.0
268,User_268,Hyderabad,Gold,4352.0,66.0,2023-03-23,1119.31,Swagath Dhaba Punjabi,Italian,4.7,3.0
268,User_268,Hyderabad,Gold,6671.0,495.0,2023-06-28,330.9,Ruchi Curry House North Indian,Italian,4.5,6.0
268,User_268,Hyderabad,Gold,7161.0,418.0,2023-10-10,1020.11,Annapurna Foods Multicuisine,Chinese,3.3,10.0
269,User_269,Bangalore,Gold,1394.0,183.0,2023-11-20,738.14,Taste of Biryani Non-Veg,Chinese,3.7,11.0
269,User_269,Bangalore,Gold,2486.0,340.0,2023-02-17,119.38,Ruchi Tiffins Punjabi,Chinese,4.9,2.0
269,User_269,Bangalore,Gold,3759.0,268.0,2023-06-06,931.56,Annapurna Biryani Multicuisine,Indian,3.8,6.0
269,User_269,Bangalore,Gold,4369.0,240.0,2023-05-26,1098.19,New Mess Andhra,Indian,3.8,5.0
269,User_269,Bangalore,Gold,7076.0,365.0,2023-01-26,946.9,Udupi Kitchen Multicuisine,Italian,3.6,1.0
269,User_269,Bangalore,Gold,7410.0,269.0,2023-02-27,837.42,Udupi Mess Pure Veg,Indian,3.5,2.0
269,User_269,Bangalore,Gold,8106.0,16.0,2023-10-06,566.59,Sai Mess Andhra,Indian,4.6,10.0
269,User_269,Bangalore,Gold,8331.0,41.0,2023-12-10,499.63,Classic Delights Pure Veg,Mexican,3.7,12.0
269,User_269,Bangalore,Gold,9808.0,427.0,2023-08-16,1258.41,Spice Kitchen Pure Veg,Indian,3.6,8.0
270,User_270,Pune,Gold,6455.0,465.0,2023-02-12,611.65,Sai Eatery North Indian,Italian,4.9,2.0
271,User_271,Pune,Regular,2262.0,284.0,2023-11-18,1199.64,Ruchi Foods Multicuisine,Indian,4.7,11.0
271,User_271,Pune,Regular,6933.0,61.0,2023-07-21,1085.65,Hotel Curry House North Indian,Italian,4.4,7.0
272,User_272,Pune,Regular,1028.0,68.0,2023-12-21,1057.47,Taste of Biryani Andhra,Italian,4.1,12.0
272,User_272,Pune,Regular,2717.0,157.0,2023-11-24,1201.83,Sai Restaurant Family Restaurant,Italian,4.5,11.0
272,User_272,Pune,Regular,3883.0,212.0,2023-09-06,1355.92,Sai Delights North Indian,Indian,3.2,9.0
272,User_272,Pune,Regular,5270.0,365.0,2023-07-06,269.47,Udupi Kitchen Multicuisine,Italian,3.6,7.0
272,User_272,Pune,Regular,6304.0,195.0,2023-10-22,399.87,Taste of Delights Multicuisine,Indian,3.4,10.0
273,User_273,Bangalore,Gold,,,,,,,,
274,User_274,Pune,Gold,1326.0,101.0,2023-02-03,844.21,Sai Kitchen South Indian,Mexican,3.9,2.0
274,User_274,Pune,Gold,2752.0,473.0,2023-04-02,297.35,Sri Restaurant Andhra,Italian,4.5,4.0
274,User_274,Pune,Gold,9018.0,389.0,2023-03-23,944.34,Ruchi Mess Multicuisine,Italian,4.9,3.0
275,User_275,Pune,Regular,1274.0,174.0,2023-11-21,886.19,Amma Biryani North Indian,Mexican,3.1,11.0
275,User_275,Pune,Regular,4580.0,107.0,2023-03-19,725.34,Spice Kitchen Punjabi,Mexican,4.0,3.0
275,User_275,Pune,Regular,4762.0,171.0,2023-05-07,569.58,Ruchi Mess Non-Veg,Mexican,3.6,5.0
275,User_275,Pune,Regular,7564.0,323.0,2023-09-06,1426.64,Taste of Mess Chinese,Mexican,4.6,9.0
275,User_275,Pune,Regular,9600.0,27.0,2023-08-27,751.02,Darbar Dhaba Pure Veg,Italian,4.4,8.0
276,User_276,Chennai,Regular,,,,,,,,
277,User_277,Pune,Gold,3524.0,100.0,2023-06-03,576.11,Spice Delights Family Restaurant,Indian,3.3,6.0
277,User_277,Pune,Gold,5188.0,44.0,2023-09-14,784.2,Classic Dhaba Pure Veg,Indian,3.9,9.0
277,User_277,Pune,Gold,5817.0,1.0,2023-03-12,1371.59,Royal Kitchen Family Restaurant,Chinese,4.8,3.0
278,User_278,Pune,Gold,2250.0,226.0,2023-12-13,334.73,Darbar Curry House Andhra,Indian,3.2,12.0
278,User_278,Pune,Gold,3971.0,108.0,2023-06-30,276.95,Darbar Curry House North Indian,Chinese,4.0,6.0
278,User_278,Pune,Gold,8707.0,243.0,2023-01-16,1402.17,Grand Tiffins South Indian,Chinese,4.8,1.0
279,User_279,Pune,Gold,3038.0,186.0,2023-10-28,613.67,Darbar Restaurant North Indian,Indian,4.3,10.0
279,User_279,Pune,Gold,5478.0,252.0,2023-11-10,340.34,New Eatery South Indian,Indian,3.7,11.0
279,User_279,Pune,Gold,6647.0,27.0,2023-08-16,200.7,Darbar Dhaba Pure Veg,Italian,4.4,8.0
279,User_279,Pune,Gold,9392.0,456.0,2023-02-10,127.01,Hotel Dhaba Chinese,Chinese,4.2,2.0
280,User_280,Bangalore,Gold,2419.0,138.0,2023-11-07,1099.14,Classic Mess Punjabi,Indian,4.8,11.0
280,User_280,Bangalore,Gold,3131.0,311.0,2023-02-03,1249.49,New Delights Family Restaurant,Italian,4.7,2.0
280,User_280,Bangalore,Gold,4513.0,9.0,2023-09-28,1103.48,Classic Mess Family Restaurant,Italian,3.1,9.0
280,User_280,Bangalore,Gold,6850.0,5.0,2023-01-26,908.29,Udupi Foods South Indian,Chinese,4.8,1.0
280,User_280,Bangalore,Gold,9041.0,271.0,2023-11-18,1070.32,Hotel Curry House North Indian,Chinese,3.8,11.0
281,User_281,Chennai,Regular,5693.0,133.0,2023-06-03,918.62,Spice Foods Non-Veg,Italian,4.5,6.0
281,User_281,Chennai,Regular,6117.0,69.0,2023-06-27,605.15,Classic Tiffins Punjabi,Chinese,4.9,6.0
281,User_281,Chennai,Regular,6277.0,386.0,2023-06-01,392.36,Sai Cafe Andhra,Italian,4.3,6.0
281,User_281,Chennai,Regular,8832.0,179.0,2023-07-07,121.09,Annapurna Foods Multicuisine,Italian,3.5,7.0
282,User_282,Chennai,Gold,156.0,179.0,2023-08-02,1373.33,Annapurna Foods Multicuisine,Italian,3.5,8.0
282,User_282,Chennai,Gold,3032.0,96.0,2023-09-23,852.03,Annapurna Biryani Non-Veg,Mexican,4.4,9.0
282,User_282,Chennai,Gold,8202.0,127.0,2023-05-30,347.02,Hotel Eatery Family Restaurant,Chinese,5.0,5.0
283,User_283,Hyderabad,Regular,4374.0,481.0,2023-05-12,192.31,Sai Restaurant Non-Veg,Indian,4.2,5.0
283,User_283,Hyderabad,Regular,7400.0,162.0,2023-01-22,1010.81,New Foods Multicuisine,Italian,3.3,1.0
284,User_284,Chennai,Regular,2281.0,377.0,2023-07-20,644.38,Amma Kitchen Pure Veg,Mexican,4.0,7.0
284,User_284,Chennai,Regular,2307.0,38.0,2023-02-13,985.09,Grand Tiffins Multicuisine,Italian,5.0,2.0
284,User_284,Chennai,Regular,2850.0,183.0,2023-03-19,868.45,Taste of Biryani Non-Veg,Chinese,3.7,3.0
284,User_284,Chennai,Regular,4194.0,424.0,2023-07-12,341.9,Sai Cafe Family Restaurant,Indian,4.7,7.0
284,User_284,Chennai,Regular,5170.0,55.0,2023-12-04,1313.52,Darbar Restaurant Multicuisine,Indian,3.5,12.0
284,User_284,Chennai,Regular,7419.0,64.0,2023-08-04,1228.02,New Restaurant Chinese,Chinese,4.5,8.0
285,User_285,Hyderabad,Regular,2087.0,212.0,2023-06-26,320.77,Sai Delights North Indian,Indian,3.2,6.0
285,User_285,Hyderabad,Regular,6902.0,31.0,2023-01-15,793.54,Udupi Delights North Indian,Mexican,4.7,1.0
285,User_285,Hyderabad,Regular,7286.0,354.0,2023-05-19,763.33,Darbar Kitchen Chinese,Indian,3.8,5.0
285,User_285,Hyderabad,Regular,7682.0,483.0,2023-04-15,1448.12,Darbar Restaurant Family Restaurant,Chinese,4.5,4.0
286,User_286,Pune,Gold,952.0,347.0,2023-03-15,138.38,Amma Delights Chinese,Chinese,4.8,3.0
286,User_286,Pune,Gold,4672.0,61.0,2023-03-10,452.29,Hotel Curry House North Indian,Italian,4.4,3.0
286,User_286,Pune,Gold,5416.0,469.0,2023-11-05,470.62,Annapurna Foods Family Restaurant,Italian,3.3,11.0
286,User_286,Pune,Gold,9875.0,156.0,2023-11-18,1438.65,Sri Tiffins North Indian,Italian,3.8,11.0
287,User_287,Bangalore,Regular,1939.0,1.0,2023-06-25,686.75,Royal Kitchen Family Restaurant,Chinese,4.8,6.0
287,User_287,Bangalore,Regular,4329.0,20.0,2023-01-16,133.2,Hotel Cafe Punjabi,Indian,3.7,1.0
287,User_287,Bangalore,Regular,5705.0,73.0,2023-10-16,310.67,Spice Mess Andhra,Mexican,3.1,10.0
287,User_287,Bangalore,Regular,8473.0,225.0,2023-05-17,407.72,Darbar Tiffins Chinese,Italian,4.2,5.0
287,User_287,Bangalore,Regular,9896.0,380.0,2023-10-01,837.5,Classic Kitchen Family Restaurant,Italian,4.6,10.0
288,User_288,Pune,Regular,25.0,18.0,2023-06-07,147.9,Annapurna Kitchen Family Restaurant,Italian,4.5,6.0
288,User_288,Pune,Regular,606.0,67.0,2023-11-17,612.19,Swagath Tiffins Andhra,Mexican,4.1,11.0
288,User_288,Pune,Regular,6690.0,462.0,2023-02-09,340.29,Grand Curry House Family Restaurant,Italian,3.1,2.0
288,User_288,Pune,Regular,8678.0,205.0,2023-09-20,1367.77,Sri Mess North Indian,Italian,4.2,9.0
289,User_289,Pune,Regular,3230.0,324.0,2023-11-19,831.69,Grand Delights Multicuisine,Mexican,4.5,11.0
289,User_289,Pune,Regular,6995.0,446.0,2023-06-11,1393.9,Annapurna Cafe Andhra,Indian,4.9,6.0
289,User_289,Pune,Regular,8406.0,484.0,2023-01-13,1100.68,Taste of Biryani Punjabi,Mexican,4.2,1.0
290,User_290,Hyderabad,Regular,5261.0,235.0,2023-08-30,144.35,Amma Delights Family Restaurant,Italian,4.5,8.0
290,User_290,Hyderabad,Regular,6397.0,158.0,2023-09-19,1377.2,Hotel Biryani Pure Veg,Indian,4.5,9.0
290,User_290,Hyderabad,Regular,8053.0,152.0,2023-05-07,879.9,Hotel Curry House Punjabi,Indian,4.8,5.0
290,User_290,Hyderabad,Regular,9799.0,143.0,2023-03-16,614.11,Classic Cafe Punjabi,Chinese,4.0,3.0
291,User_291,Hyderabad,Gold,5855.0,376.0,2023-04-05,610.36,Amma Cafe Non-Veg,Indian,3.4,4.0
291,User_291,Hyderabad,Gold,6201.0,283.0,2023-02-10,383.14,Grand Kitchen Punjabi,Chinese,4.6,2.0
292,User_292,Hyderabad,Gold,4128.0,187.0,2023-04-26,865.4,Royal Kitchen North Indian,Chinese,3.8,4.0
292,User_292,Hyderabad,Gold,4983.0,362.0,2023-11-07,119.94,Grand Mess Multicuisine,Indian,4.1,11.0
292,User_292,Hyderabad,Gold,5889.0,303.0,2023-02-14,531.74,Swagath Foods Andhra,Mexican,3.2,2.0
292,User_292,Hyderabad,Gold,6047.0,269.0,2023-05-11,874.49,Udupi Mess Pure Veg,Indian,3.5,5.0
292,User_292,Hyderabad,Gold,7825.0,279.0,2023-07-01,939.42,Sri Tiffins Andhra,Italian,4.9,7.0
292,User_292,Hyderabad,Gold,8063.0,301.0,2023-11-24,353.52,Classic Tiffins North Indian,Italian,4.8,11.0
293,User_293,Bangalore,Gold,1009.0,379.0,2023-08-26,242.29,New Dhaba South Indian,Mexican,4.1,8.0
293,User_293,Bangalore,Gold,2945.0,328.0,2023-04-22,687.98,Ruchi Curry House Andhra,Mexican,4.6,4.0
293,User_293,Bangalore,Gold,7009.0,66.0,2023-01-13,481.78,Swagath Dhaba Punjabi,Italian,4.7,1.0
293,User_293,Bangalore,Gold,8016.0,190.0,2023-12-31,310.6,Amma Restaurant Pure Veg,Chinese,3.1,12.0
294,User_294,Bangalore,Regular,6962.0,101.0,2023-10-22,1033.18,Sai Kitchen South Indian,Mexican,3.9,10.0
294,User_294,Bangalore,Regular,7010.0,400.0,2023-10-29,616.56,Ruchi Tiffins Non-Veg,Mexican,3.4,10.0
295,User_295,Pune,Regular,4000.0,359.0,2023-08-06,839.49,Sri Foods South Indian,Mexican,4.8,8.0
295,User_295,Pune,Regular,4171.0,339.0,2023-07-13,532.52,Annapurna Eatery South Indian,Indian,3.1,7.0
295,User_295,Pune,Regular,4523.0,390.0,2023-02-25,643.43,Grand Restaurant Pure Veg,Mexican,4.7,2.0
295,User_295,Pune,Regular,5080.0,39.0,2023-02-25,1357.75,Ruchi Delights South Indian,Indian,4.8,2.0
295,User_295,Pune,Regular,7005.0,174.0,2023-08-10,1211.28,Amma Biryani North Indian,Mexican,3.1,8.0
295,User_295,Pune,Regular,9639.0,457.0,2023-07-26,537.76,Sai Delights Multicuisine,Indian,3.0,7.0
296,User_296,Chennai,Regular,1961.0,393.0,2023-03-24,189.36,Classic Dhaba Andhra,Italian,4.1,3.0
296,User_296,Chennai,Regular,7206.0,170.0,2023-11-10,564.51,Spice Tiffins Family Restaurant,Mexican,4.4,11.0
297,User_297,Bangalore,Regular,636.0,19.0,2023-02-28,998.69,Classic Biryani Chinese,Indian,3.6,2.0
297,User_297,Bangalore,Regular,2135.0,455.0,2023-09-02,811.08,Ruchi Dhaba Pure Veg,Chinese,3.8,9.0
297,User_297,Bangalore,Regular,3904.0,56.0,2023-06-19,1321.58,Sri Delights Pure Veg,Italian,3.2,6.0
297,User_297,Bangalore,Regular,5025.0,433.0,2023-10-29,769.38,Sai Mess Multicuisine,Italian,3.2,10.0
297,User_297,Bangalore,Regular,6716.0,320.0,2023-05-08,153.64,Hotel Cafe Multicuisine,Italian,4.1,5.0
298,User_298,Pune,Gold,,,,,,,,
299,User_299,Bangalore,Regular,578.0,490.0,2023-05-26,1023.74,Swagath Curry House Punjabi,Italian,3.7,5.0
299,User_299,Bangalore,Regular,8161.0,71.0,2023-06-06,893.2,New Dhaba Non-Veg,Indian,3.7,6.0
299,User_299,Bangalore,Regular,9033.0,354.0,2023-06-01,881.5,Darbar Kitchen Chinese,Indian,3.8,6.0
299,User_299,Bangalore,Regular,9852.0,327.0,2023-11-04,1325.48,Royal Tiffins Chinese,Indian,3.2,11.0
300,User_300,Chennai,Regular,1315.0,468.0,2023-01-18,1434.44,New Restaurant North Indian,Chinese,4.8,1.0
300,User_300,Chennai,Regular,3074.0,179.0,2023-10-27,318.67,Annapurna Foods Multicuisine,Italian,3.5,10.0
300,User_300,Chennai,Regular,9037.0,74.0,2023-01-21,215.88,Spice Dhaba Non-Veg,Chinese,4.3,1.0
301,User_301,Pune,Gold,6448.0,484.0,2023-06-23,509.57,Taste of Biryani Punjabi,Mexican,4.2,6.0
301,User_301,Pune,Gold,9661.0,219.0,2023-05-25,257.43,Taste of Cafe Andhra,Mexican,4.6,5.0
302,User_302,Pune,Gold,4088.0,300.0,2023-05-01,146.54,Ruchi Mess Punjabi,Italian,4.1,5.0
302,User_302,Pune,Gold,6133.0,280.0,2023-09-27,531.39,Taste of Dhaba Andhra,Chinese,3.7,9.0
302,User_302,Pune,Gold,6328.0,54.0,2023-06-23,792.66,Ruchi Tiffins Multicuisine,Italian,4.9,6.0
302,User_302,Pune,Gold,6832.0,458.0,2023-01-15,693.76,Swagath Mess Pure Veg,Italian,4.8,1.0
302,User_302,Pune,Gold,8045.0,5.0,2023-01-21,1194.38,Udupi Foods South Indian,Chinese,4.8,1.0
303,User_303,Pune,Regular,4844.0,240.0,2023-04-03,1144.32,New Mess Andhra,Indian,3.8,4.0
303,User_303,Pune,Regular,5065.0,49.0,2023-11-28,1243.82,Amma Curry House Punjabi,Italian,4.0,11.0
303,User_303,Pune,Regular,7845.0,444.0,2023-03-09,266.81,Classic Cafe Family Restaurant,Chinese,4.7,3.0
303,User_303,Pune,Regular,8235.0,395.0,2023-09-26,1211.58,Royal Restaurant Punjabi,Mexican,4.0,9.0
304,User_304,Pune,Regular,3499.0,217.0,2023-10-04,848.64,Royal Eatery Family Restaurant,Indian,4.8,10.0
304,User_304,Pune,Regular,4900.0,231.0,2023-10-30,655.05,New Dhaba Punjabi,Indian,4.1,10.0
304,User_304,Pune,Regular,5734.0,127.0,2023-11-30,778.62,Hotel Eatery Family Restaurant,Chinese,5.0,11.0
304,User_304,Pune,Regular,8364.0,356.0,2023-02-04,1233.19,Hotel Foods Multicuisine,Indian,4.2,2.0
305,User_305,Chennai,Regular,773.0,487.0,2023-12-05,1264.71,Amma Eatery Chinese,Chinese,4.8,12.0
305,User_305,Chennai,Regular,9301.0,227.0,2023-07-05,1282.05,Udupi Curry House Chinese,Italian,3.5,7.0
306,User_306,Pune,Regular,2146.0,400.0,2023-01-24,1421.23,Ruchi Tiffins Non-Veg,Mexican,3.4,1.0
306,User_306,Pune,Regular,6269.0,301.0,2023-11-30,1170.42,Classic Tiffins North Indian,Italian,4.8,11.0
306,User_306,Pune,Regular,6598.0,30.0,2023-07-19,481.41,Spice Tiffins Non-Veg,Mexican,4.6,7.0
307,User_307,Bangalore,Regular,967.0,274.0,2023-02-20,868.86,Amma Mess Andhra,Mexican,3.3,2.0
307,User_307,Bangalore,Regular,1684.0,146.0,2023-04-08,1137.91,Swagath Curry House Punjabi,Indian,4.8,4.0
307,User_307,Bangalore,Regular,2498.0,87.0,2023-03-16,311.98,Hotel Curry House Non-Veg,Mexican,3.8,3.0
307,User_307,Bangalore,Regular,3862.0,220.0,2023-04-19,1484.13,Spice Kitchen North Indian,Mexican,3.2,4.0
307,User_307,Bangalore,Regular,4518.0,232.0,2023-06-03,690.66,New Dhaba Family Restaurant,Mexican,4.0,6.0
307,User_307,Bangalore,Regular,6008.0,469.0,2023-02-23,1015.22,Annapurna Foods Family Restaurant,Italian,3.3,2.0
308,User_308,Bangalore,Regular,348.0,419.0,2023-09-10,549.31,Darbar Delights Andhra,Chinese,3.6,9.0
308,User_308,Bangalore,Regular,3891.0,31.0,2023-02-09,717.3,Udupi Delights North Indian,Mexican,4.7,2.0
308,User_308,Bangalore,Regular,4436.0,333.0,2023-11-05,1381.76,Amma Mess Multicuisine,Chinese,3.1,11.0
308,User_308,Bangalore,Regular,6288.0,97.0,2023-03-23,1327.84,Annapurna Delights Andhra,Mexican,3.7,3.0
308,User_308,Bangalore,Regular,7776.0,198.0,2023-06-10,608.45,Annapurna Tiffins North Indian,Mexican,4.1,6.0
308,User_308,Bangalore,Regular,9968.0,249.0,2023-07-07,315.49,Royal Kitchen North Indian,Italian,4.7,7.0
309,User_309,Chennai,Gold,6644.0,158.0,2023-10-01,1319.98,Hotel Biryani Pure Veg,Indian,4.5,10.0
310,User_310,Hyderabad,Regular,6683.0,236.0,2023-04-24,257.35,Hotel Eatery Non-Veg,Italian,4.2,4.0
311,User_311,Bangalore,Gold,2337.0,293.0,2023-10-12,273.37,Royal Eatery South Indian,Italian,3.0,10.0
311,User_311,Bangalore,Gold,9924.0,390.0,2023-10-07,1425.41,Grand Restaurant Pure Veg,Mexican,4.7,10.0
312,User_312,Hyderabad,Gold,358.0,169.0,2023-03-02,705.35,Ruchi Curry House Pure Veg,Italian,4.2,3.0
312,User_312,Hyderabad,Gold,1540.0,406.0,2023-12-12,123.14,Spice Foods Non-Veg,Chinese,4.5,12.0
312,User_312,Hyderabad,Gold,5201.0,258.0,2023-04-03,373.51,Spice Curry House Chinese,Indian,3.0,4.0
312,User_312,Hyderabad,Gold,5444.0,348.0,2023-03-26,711.15,Royal Restaurant Andhra,Italian,3.0,3.0
312,User_312,Hyderabad,Gold,6226.0,332.0,2023-03-07,469.17,Classic Delights Family Restaurant,Chinese,4.8,3.0
313,User_313,Chennai,Regular,4590.0,328.0,2023-01-06,359.8,Ruchi Curry House Andhra,Mexican,4.6,1.0
313,User_313,Chennai,Regular,9370.0,413.0,2023-03-22,343.85,Sai Curry House Punjabi,Italian,3.3,3.0
314,User_314,Pune,Regular,6810.0,423.0,2023-09-27,1411.17,Royal Tiffins Multicuisine,Indian,3.2,9.0
314,User_314,Pune,Regular,7090.0,488.0,2023-12-14,1044.24,New Biryani North Indian,Chinese,4.1,12.0
315,User_315,Chennai,Gold,396.0,438.0,2023-09-03,372.82,Grand Biryani Pure Veg,Italian,3.2,9.0
315,User_315,Chennai,Gold,2991.0,436.0,2023-05-05,1024.72,Swagath Tiffins Punjabi,Mexican,4.6,5.0
315,User_315,Chennai,Gold,3175.0,294.0,2023-11-20,1004.28,Hotel Dhaba Multicuisine,Italian,3.1,11.0
315,User_315,Chennai,Gold,3609.0,48.0,2023-01-14,1084.45,Royal Tiffins North Indian,Mexican,3.8,1.0
315,User_315,Chennai,Gold,6106.0,96.0,2023-09-28,1126.73,Annapurna Biryani Non-Veg,Mexican,4.4,9.0
315,User_315,Chennai,Gold,7726.0,266.0,2023-06-30,1101.39,Annapurna Delights Multicuisine,Italian,3.9,6.0
315,User_315,Chennai,Gold,8986.0,17.0,2023-09-02,1424.32,Udupi Delights Non-Veg,Indian,4.6,9.0
316,User_316,Pune,Gold,5071.0,221.0,2023-05-01,111.78,New Mess Non-Veg,Chinese,3.7,5.0
316,User_316,Pune,Gold,5351.0,306.0,2023-04-17,496.12,Grand Dhaba Non-Veg,Chinese,4.8,4.0
316,User_316,Pune,Gold,8048.0,433.0,2023-07-27,963.21,Sai Mess Multicuisine,Italian,3.2,7.0
317,User_317,Chennai,Gold,,,,,,,,
318,User_318,Pune,Regular,933.0,44.0,2023-12-16,312.25,Classic Dhaba Pure Veg,Indian,3.9,12.0
318,User_318,Pune,Regular,1297.0,316.0,2023-11-14,649.71,Darbar Tiffins Andhra,Chinese,4.8,11.0
318,User_318,Pune,Regular,1424.0,135.0,2023-12-07,1165.42,Amma Eatery Non-Veg,Indian,3.7,12.0
318,User_318,Pune,Regular,5841.0,364.0,2023-05-31,1067.3,Sri Foods Non-Veg,Mexican,3.4,5.0
319,User_319,Bangalore,Gold,4.0,224.0,2023-10-04,1155.97,Darbar Kitchen Non-Veg,Chinese,4.8,10.0
319,User_319,Bangalore,Gold,2751.0,17.0,2023-08-13,345.3,Udupi Delights Non-Veg,Indian,4.6,8.0
319,User_319,Bangalore,Gold,3837.0,472.0,2023-07-23,669.38,Darbar Delights Family Restaurant,Chinese,4.3,7.0
319,User_319,Bangalore,Gold,4176.0,488.0,2023-08-25,139.38,New Biryani North Indian,Chinese,4.1,8.0
319,User_319,Bangalore,Gold,8238.0,96.0,2023-12-14,1423.25,Annapurna Biryani Non-Veg,Mexican,4.4,12.0
319,User_319,Bangalore,Gold,8399.0,347.0,2023-03-13,629.37,Amma Delights Chinese,Chinese,4.8,3.0
319,User_319,Bangalore,Gold,8799.0,498.0,2023-09-19,315.9,Darbar Tiffins Non-Veg,Chinese,3.9,9.0
319,User_319,Bangalore,Gold,9999.0,492.0,2023-09-08,1105.93,Swagath Kitchen North Indian,Italian,4.0,9.0
320,User_320,Hyderabad,Gold,3624.0,208.0,2023-01-08,571.61,New Curry House South Indian,Mexican,4.7,1.0
320,User_320,Hyderabad,Gold,3844.0,385.0,2023-06-09,815.72,Ruchi Mess Multicuisine,Chinese,4.4,6.0
